id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end
KAXH0,Houston / Duke,US,TX,,KAXH,29.5061,-95.4769,21.0,America/Chicago,2009-06-19,2023-02-20,2009-12-18,2022-04-24,2012-01-01,2022-01-01
KAXN0,Alexandria / Mobile Park Estates,US,MN,,KAXN,45.8663,-95.3947,434.0,America/Chicago,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1999-01-01,2022-01-01
KAXS0,Altus / Welon,US,OK,,KAXS,34.6988,-99.3385,437.0,America/Chicago,2005-05-24,2023-02-20,2005-05-25,2022-04-24,2009-01-01,2022-01-01
KAYE0,Ayer / Ft. Devens,US,MA,,KAYE,42.5667,-71.6,82.0,America/New_York,1960-10-21,1993-02-01,1961-09-20,1978-01-30,1961-01-01,1963-01-01
KAYX0,Tullahoma / Dixie (Historical),US,TN,,KAYX,35.3926,-86.0858,325.0,America/Chicago,1943-01-01,1969-08-01,1943-01-02,1969-07-31,1943-01-01,1969-01-01
KAZO0,Kalamazoo / Colonial Acres Mobile Home Park,US,MI,,KAZO,42.2344,-85.5516,266.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBAF0,Westfield / Owen District,US,MA,,KBAF,42.1577,-72.7156,82.0,America/New_York,1973-01-05,2023-02-20,1998-08-08,2022-04-24,2005-01-01,2022-01-01
KBAX0,Bad Axe,US,MI,,KBAX,43.7802,-82.9854,233.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2008-01-01,2022-01-01
KBAZ0,New Braunfels / Freiheit,US,TX,,KBAZ,29.7045,-98.0422,198.0,America/Chicago,1999-03-17,2023-02-20,1999-03-24,2022-04-24,2002-01-01,2022-01-01
KBBD0,Brady,US,TX,,KBBD,31.1793,-99.3239,557.0,America/Chicago,2006-01-04,2023-02-20,2011-02-12,2022-03-27,2018-01-01,2022-01-01
KBDE0,Baudette,US,MN,,KBDE,48.7284,-94.6122,331.0,America/Chicago,1983-11-04,2023-02-20,1995-02-11,2022-04-24,1998-01-01,2022-01-01
KBDU0,Boulder / Valmont,US,CO,,KBDU,40.0394,-105.2258,1612.0,America/Denver,2010-02-01,2023-02-20,2010-02-02,2022-04-24,2011-01-01,2022-01-01
KBEA0,Beeville / Salazar Heights Colonia,US,TX,,KBEA,28.3619,-97.791,83.0,America/Chicago,2008-10-29,2023-02-20,2009-08-12,2022-04-24,2014-01-01,2022-01-01
KBEH0,Benton Harbor Airport / Benton Heights,US,MI,,KBEH,42.1286,-86.4285,198.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBFD0,Bradford / Mount Alton,US,PA,,KBFD,41.8031,-78.6401,653.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1981-01-01,2022-01-01
KBFI0,Seattle / South Park,US,WA,,KBFI,47.53,-122.302,6.0,America/Los_Angeles,1943-10-01,2023-02-20,1943-10-02,2022-04-24,1944-01-01,2022-01-01
KBGD0,Borger / Electric City,US,TX,,KBGD,35.7009,-101.3937,931.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBGF0,Winchester / Merrit Mobile Village,US,TN,,KBGF,35.1775,-86.0662,298.0,America/Chicago,2012-02-09,2023-02-20,2012-02-10,2022-04-24,2012-01-01,2022-01-01
KBHK0,Baker,US,MT,,KBHK,46.3476,-104.2594,908.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBIF0,El Paso / Aero Vista,US,TX,,KBIF,31.8495,-106.38,1203.0,America/Denver,2010-06-15,2023-02-20,2012-03-19,2022-04-24,2017-01-01,2018-01-01
KBIV0,Holland / Lincoln Estates Mobile Home Park,US,MI,,KBIV,42.7428,-86.1078,213.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBJC0,Denver / Broomfield / Countryside,US,CO,,KBJC,39.9088,-105.1172,1729.0,America/Denver,2006-01-01,2023-02-20,2017-06-15,2022-04-24,2020-01-01,2022-01-01
KBKB0,Fort Polk / Lacamp,US,LA,,KBKB,31.15,-92.9667,94.0,America/Chicago,2006-01-01,2023-02-20,2006-01-04,2022-04-24,2006-01-01,2022-01-01
KBKD0,Breckenridge / South Hanlon,US,TX,,KBKD,32.7188,-98.8916,391.0,America/Chicago,2009-07-11,2023-02-20,2009-08-07,2022-04-23,2014-01-01,2022-01-01
KBKE0,Baker / Estes (Historical),US,OR,,KBKE,44.8373,-117.8091,1028.0,America/Los_Angeles,1973-01-01,2023-02-20,1973-01-01,2022-04-24,2001-01-01,2022-01-01
KBKF0,Denver / Aurora / Side Creek,US,CO,,KBKF,39.7017,-104.7517,1726.0,America/Denver,1944-03-01,2023-02-20,1961-03-02,2022-04-24,1961-01-01,2021-01-01
KBKL0,Brookville / Old Chinatown,US,PA,,KBKL,41.5175,-81.6833,178.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBKS0,Falfurrias / Airport Road Addition Colonia,US,TX,,KBKS,27.206,-98.121,34.0,America/Chicago,2006-07-10,2023-02-20,2008-01-30,2022-04-24,2012-01-01,2022-01-01
KBLH0,Blythe / Mesa Verde,US,CA,,KBLH,33.6192,-114.7169,122.0,America/Los_Angeles,1942-06-13,2023-02-20,1942-06-30,2022-04-24,1942-01-01,2022-01-01
KBLI0,Bellingham / Marietta-Alderwood,US,WA,,KBLI,48.7927,-122.5375,52.0,America/Los_Angeles,1948-01-01,2023-02-20,1948-01-02,2022-04-24,1948-01-01,2022-01-01
KBLM0,Belmar / Carmerville,US,NJ,,KBLM,40.1868,-74.1246,47.0,America/New_York,1983-04-21,2023-02-20,1992-04-17,2022-04-24,2020-01-01,2022-01-01
KBLU0,Blue Canyon,US,CA,,KBLU,39.275,-120.7097,1611.0,America/Los_Angeles,1973-01-01,2023-02-20,1973-01-02,2022-04-24,1981-01-01,2022-01-01
KBMG0,Bloomington / Kirby,US,IN,,KBMG,39.146,-86.6167,258.0,America/Indiana/Indianapolis,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
KBMQ0,Burnet / Gandy,US,TX,,KBMQ,30.7389,-98.2386,391.0,America/Chicago,2006-01-01,2023-02-20,2006-01-04,2022-04-24,2006-01-01,2022-01-01
KBMT0,Beaumont / Amelia,US,TX,,KBMT,30.0702,-94.2151,10.0,America/Chicago,2011-03-11,2023-02-20,2011-04-15,2022-04-24,2011-01-01,2022-01-01
KBPC0,Pampa / Parnell (Historical),US,TX,,KBPC,35.8893,-101.0301,845.0,America/Chicago,2009-03-26,2023-02-20,2009-04-14,2022-04-24,2015-01-01,2022-01-01
KBPG0,Big Spring Airport,US,TX,,KBPG,32.2126,-101.5216,784.0,America/Chicago,2006-08-20,2023-02-20,2011-02-10,2022-04-23,2015-01-01,2022-01-01
KBQP0,Bastrop,US,LA,,KBQP,32.7561,-91.8806,51.0,America/Chicago,2006-10-21,2023-02-20,2007-10-25,2022-04-24,2014-01-01,2021-01-01
KBTL0,Battle Creek / Avenue A Mobile Home Estates,US,MI,,KBTL,42.3073,-85.2515,290.0,America/Detroit,1942-10-01,2023-02-20,1942-11-02,2022-04-24,1942-01-01,2022-01-01
KBTP0,Butler / Brownsdale,US,PA,,KBTP,40.7766,-79.9511,380.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2008-01-01,2021-01-01
KBVI0,Beaver Falls / West Mayfield,US,PA,,KBVI,40.7725,-80.3914,382.0,America/New_York,2006-01-02,2023-02-20,2019-07-24,2022-04-24,2020-01-01,2022-01-01
KBVY0,Beverly / Danvers,US,MA,,KBVY,42.5841,-70.9161,33.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBWD0,Brownwood / Early,US,TX,,KBWD,31.7936,-98.9565,423.0,America/Chicago,2006-04-02,2023-02-20,2009-01-31,2022-04-24,2010-01-01,2022-01-01
KBWG0,Bowling Green / Eastland Park,US,KY,,KBWG,36.9645,-86.4197,167.0,America/Chicago,1973-01-01,2023-02-20,1973-01-02,2022-04-24,1999-01-01,2021-01-01
KBYY0,Bay City / Caney,US,TX,,KBYY,28.9733,-95.8634,14.0,America/Chicago,2006-07-14,2023-02-20,2007-10-30,2022-04-24,2012-01-01,2022-01-01
KBZN0,Bozeman / Belgrade Village Mobile Home Park,US,MT,,KBZN,45.7776,-111.152,1363.0,America/Denver,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1999-01-01,2022-01-01
KC070,Mack,US,CO,,KC07,39.2681,-108.864,1440.0,America/Denver,2020-01-14,2022-12-12,2020-01-14,2022-04-23,2020-01-01,2022-01-01
KCAD0,Cadillac / Cadillac Leisure Mobile Home Community,US,MI,,KCAD,44.2753,-85.4189,398.0,America/Detroit,1990-07-24,2023-02-20,1993-12-02,2022-04-24,2005-01-01,2022-01-01
KCCU0,Copper Mountain / Slate Creek,US,CO,,KCCU,39.7833,-106.25,3680.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2007-01-01,2022-01-01
KCEC0,Crescent City / Crescent City North,US,CA,,KCEC,41.7802,-124.2365,19.0,America/Los_Angeles,1973-01-01,2023-02-20,1992-08-13,2022-04-24,2005-01-01,2022-01-01
KCFE0,Buffalo / Buffalo Manor East,US,MN,,KCFE,45.1592,-93.8433,295.0,America/Chicago,2005-01-01,2023-02-20,2005-01-01,2022-04-24,2007-01-01,2022-01-01
KCFS0,Caro / Wahjamega,US,MI,,KCFS,43.45,-83.45,214.0,America/Detroit,2005-02-01,2023-02-20,2005-02-04,2022-04-24,2011-01-01,2022-01-01
KCGZ0,Casa Grande,US,AZ,,KCGZ,32.9549,-111.7668,446.0,America/Phoenix,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KCIU0,Sault Ste Marie / Kinross,US,MI,,KCIU,46.2507,-84.4724,244.0,America/Detroit,2006-01-01,2023-02-20,2006-01-02,2022-04-24,2008-01-01,2021-01-01
KCLK0,Clinton / East Junction,US,OK,,KCLK,35.5383,-98.9328,493.0,America/Chicago,2005-06-11,2023-02-20,2005-06-15,2022-04-24,2010-01-01,2022-01-01
KCLL0,College Station / Spear,US,TX,,KCLL,30.5886,-96.3638,98.0,America/Chicago,2005-01-01,2023-02-20,2005-01-01,2022-04-24,2005-01-01,2022-01-01
KCMA0,Camarillo / Springville,US,CA,,KCMA,34.2137,-119.0944,24.0,America/Los_Angeles,2005-01-01,2023-02-20,2005-01-01,2022-04-24,2005-01-01,2022-01-01
KCNM0,Carlsbad / Livingston Wheeler,US,NM,,KCNM,32.3375,-104.2633,1004.0,America/Denver,1942-09-10,2023-02-20,1942-09-11,2022-04-24,1942-01-01,2021-01-01
KCNO0,Chino,US,CA,,KCNO,33.9748,-117.6365,198.0,America/Los_Angeles,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KCNU0,Chanute,US,KS,,KCNU,37.6688,-95.4851,306.0,America/Chicago,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1999-01-01,2021-01-01
KCOM0,Coleman,US,TX,,KCOM,31.8411,-99.4036,517.0,America/Chicago,2011-02-08,2023-02-20,2011-02-09,2022-04-24,2014-01-01,2022-01-01
KCOT0,Cotulla / Zamora Acres Colonia,US,TX,,KCOT,28.4567,-99.2183,145.0,America/Chicago,1973-01-01,2023-02-20,1973-01-02,2022-04-24,1981-01-01,2022-01-01
KCPT0,Cleburne / Lebanon,US,TX,,KCPT,32.3537,-97.4338,260.0,America/Chicago,2006-05-23,2023-02-05,2006-08-24,2022-04-24,2015-01-01,2022-01-01
KCPW0,Wolf Creek Pass / Lucky Seven Summer Homes,US,CO,,KCPW,37.4514,-106.8003,3584.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2020-01-01,2022-01-01
KCQT0,Los Angeles / Jefferson,US,CA,,KCQT,34.0167,-118.2833,56.0,America/Los_Angeles,2000-01-01,2023-02-20,2000-01-01,2022-04-24,2000-01-01,2021-01-01
KCRQ0,Carlsbad / Rancho Carlsbad Trailer Park,US,CA,,KCRQ,33.1283,-117.2801,101.0,America/Los_Angeles,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KCRS0,Corsicana / Mildred,US,TX,,KCRS,32.0281,-96.4006,137.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KCSG0,Columbus / Wayne Terrace,US,GA,,KCSG,32.5163,-84.9389,121.0,America/New_York,1948-01-01,2023-02-20,1948-01-02,2022-04-23,1948-01-01,2021-01-01
KCVS0,Clovis / Cannon Air Force Base,US,NM,,KCVS,34.3829,-103.3222,1309.0,America/Denver,1943-01-25,2023-02-20,1943-01-26,2022-04-24,1943-01-01,2021-01-01
KCVX0,Charlevoix / Boulder Park,US,MI,,KCVX,45.3048,-85.2753,204.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KCWC0,Kickapoo / Wichita Falls,US,TX,,KCWC,33.8606,-98.4904,306.0,America/Chicago,2009-03-17,2023-01-07,2011-04-01,2022-04-24,2011-01-01,2022-01-01
KCXO0,Conroe / Beach,US,TX,,KCXO,30.3524,-95.4145,75.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KCZZ0,Campo,US,CA,,KCZZ,32.6167,-116.4667,802.0,America/Los_Angeles,2006-01-01,2020-10-26,2006-01-01,2020-10-25,2006-01-01,2020-01-01
KDAG0,Daggett / Minneola,US,CA,,KDAG,34.8537,-116.7867,588.0,America/Los_Angeles,1949-01-01,2023-02-20,1949-01-01,2022-04-24,1949-01-01,2021-01-01
KDET0,Detroit / Hamtramck,US,MI,,KDET,42.4092,-83.0099,191.0,America/Detroit,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1981-01-01,2022-01-01
KDKR0,Crockett,US,TX,,KDKR,31.307,-95.4038,106.0,America/Chicago,2006-06-02,2023-02-20,2011-03-25,2022-04-24,2016-01-01,2021-01-01
KDKX0,Knoxville / Island Home,US,TN,,KDKX,35.9638,-83.8737,254.0,America/New_York,1979-05-07,2023-02-20,2016-04-16,2022-04-18,2017-01-01,2022-01-01
KDLS0,The Dalles / Dallesport,US,OR,,KDLS,45.6186,-121.1673,75.0,America/Los_Angeles,1973-01-01,2023-02-20,1973-01-01,2022-04-24,2001-01-01,2022-01-01
KDNK0,Polk Aaf / Hicks,US,LA,,KDNK,31.1667,-93.0,114.0,America/Chicago,2005-03-03,2013-05-02,2005-03-04,2013-05-01,2009-01-01,2013-01-01
KDRI0,De Ridder / Holiday Mobile Home Park,US,LA,,KDRI,30.8317,-93.3399,62.0,America/Chicago,2006-01-01,2023-02-20,2006-01-07,2022-04-24,2013-01-01,2022-01-01
KDRM0,Drummond Island,US,MI,,KDRM,46.0093,-83.7439,204.0,America/Detroit,2006-08-31,2023-02-20,2006-10-04,2022-04-24,2008-01-01,2021-01-01
KDTN0,Shreveport,US,LA,,KDTN,32.5402,-93.745,55.0,America/Chicago,2000-01-01,2023-02-20,2000-01-01,2022-04-24,2001-01-01,2021-01-01
KDTO0,Denton / Minchin,US,TX,,KDTO,33.2007,-97.198,196.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
KDUH0,Lambertville / Elden Heights,US,MI,,KDUH,41.7359,-83.6558,204.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KDUJ0,Du Bois / Allens Mills,US,PA,,KDUJ,41.1783,-78.8987,554.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-24,2005-01-01,2022-01-01
KDUX0,Dumas,US,TX,,KDUX,35.8574,-102.0133,1130.0,America/Chicago,2006-01-09,2023-02-20,2010-07-25,2022-04-24,2014-01-01,2022-01-01
KDWH0,Houston / Pinewood Place,US,TX,,KDWH,30.0618,-95.5528,46.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KDYL0,Doylestown / Cross Keys,US,PA,,KDYL,40.3331,-75.1223,120.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KDYR0,Dyersburg / South Dyersburg,US,TN,,KDYR,35.998,-89.4066,103.0,America/Chicago,1943-04-12,2023-02-20,1943-04-13,2022-04-24,1943-01-01,2022-01-01
KDZB0,Marble Falls / Horseshoe Bay,US,TX,,KDZB,30.5271,-98.3588,333.0,America/Chicago,2009-06-06,2023-02-20,2009-08-08,2022-04-24,2015-01-01,2022-01-01
KE380,Alpine,US,TX,,KE38,30.3842,-103.6836,1376.0,America/Chicago,2006-04-01,2023-02-20,2009-06-24,2022-04-24,2014-01-01,2022-01-01
KEBG0,Edinburg / Los Cerritos Colonia,US,TX,,KEBG,26.4417,-98.1222,23.0,America/Chicago,2006-05-10,2023-02-20,2008-01-28,2022-04-24,2015-01-01,2022-01-01
KECU0,Rocksprings,US,TX,,KECU,29.9469,-100.1739,723.0,America/Chicago,2006-03-01,2023-02-20,2011-02-19,2022-02-28,2014-01-01,2022-01-01
KEDC0,Austin / New Sweden,US,TX,,KEDC,30.3975,-97.5664,189.0,America/Chicago,2009-07-22,2023-02-20,2009-07-28,2022-04-24,2020-01-01,2022-01-01
KEEO0,Meeker,US,CO,,KEEO,40.0488,-107.8859,1959.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KEGE0,Eagle County / Gypsum,US,CO,,KEGE,39.6428,-106.9159,1996.0,America/Denver,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1981-01-01,2022-01-01
KEIK0,Erie / Lafayette,US,CO,,KEIK,40.0102,-105.048,1564.0,America/Denver,2014-07-01,2023-02-20,2014-07-01,2022-04-24,2016-01-01,2022-01-01
KELM0,Elmira / Big Flats Airport,US,NY,,KELM,42.1599,-76.8916,291.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-24,2005-01-01,2021-01-01
KELN0,Ellensburg,US,WA,,KELN,47.033,-120.5307,538.0,America/Los_Angeles,1988-01-06,2023-02-20,1998-10-07,2022-04-24,2005-01-01,2021-01-01
KELZ0,Wellsville / Norton Summit,US,NY,,KELZ,42.1095,-77.99,647.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KEMP0,Emporia / Genes Mobile Home Park,US,KS,,KEMP,38.3306,-96.1899,368.0,America/Chicago,1973-01-01,2023-02-20,1973-01-01,2022-04-24,2005-01-01,2021-01-01
KERV0,Kerrville / Shady Grove,US,TX,,KERV,29.9767,-99.0855,493.0,America/Chicago,2006-09-01,2023-02-20,2011-02-18,2022-04-24,2011-01-01,2022-01-01
KESF0,Alexandria / Green Gables,US,LA,,KESF,31.3949,-92.2958,34.0,America/Chicago,1941-07-01,2023-02-20,1941-09-11,2022-04-24,1943-01-01,2021-01-01
KEWB0,New Bedford / Plainville,US,MA,,KEWB,41.6766,-70.9578,24.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KEWN0,New Bern / Circle L Mobile Home Park,US,NC,,KEWN,35.073,-77.0429,6.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1999-01-01,2022-01-01
KEYE0,Indianapolis / Clermont,US,IN,,KEYE,39.8308,-86.2944,251.0,America/Indiana/Indianapolis,2006-01-01,2023-02-16,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KF050,Vernon / Hinds,US,TX,,KF05,34.2257,-99.2837,386.0,America/Chicago,2006-01-02,2023-02-20,2006-03-29,2022-04-24,2020-01-01,2022-01-01
KF440,Athens / Virginia Hill,US,TX,,KF44,32.1638,-95.8284,135.0,America/Chicago,2012-08-13,2023-02-20,2012-08-14,2022-04-24,2014-01-01,2022-01-01
KF460,Rockwall,US,TX,,KF46,32.9306,-96.4355,175.0,America/Chicago,2012-08-13,2023-02-20,2012-08-14,2022-04-24,2014-01-01,2022-01-01
